scaffoldId	begin	end	strand	locusId	name	sysName	sysName2	desc	ec	ecName
139	2310820	2311845	-	201349		SO_2197	SO2197	GGDEF family protein (NCBI ptt file)		
139	2312112	2313632	+	201350		SO_2198	SO2198	hypothetical aminopeptidase (NCBI ptt file)		
139	2313688	2314563	-	201351		SO_2199	SO2199	hypothetical protein (NCBI ptt file)		
139	2314957	2315949	-	201352		SO_2200	SO2200	ribosomal protein S6 modification protein, putative (NCBI ptt file)		
139	2315970	2316428	-	201353		SO_2201	SO2201	conserved hypothetical protein (NCBI ptt file)		
139	2316537	2317397	+	201354		SO_2202	SO2202	transcriptional regulator, LysR family (NCBI ptt file)		
139	2317494	2317898	-	201355	dgkA	SO_2203	SO2203	diacylglycerol kinase (NCBI ptt file)	b4042	dgkA
139	2318090	2319025	+	201356		SO_2204	SO2204	DNA ligase, ATP-dependent (NCBI ptt file)		
139	2319248	2319397	+	201357		SO_2205	SO2205	hypothetical protein (NCBI ptt file)		
139	2319678	2320091	+	201359		SO_2207	SO2207	hypothetical protein (NCBI ptt file)		
139	2320084	2320599	+	201360		SO_2208	SO2208	phosphotyrosine protein phosphatase (NCBI ptt file)	b2061	wzb
139	2320784	2320918	-	201361		SO_2209	SO2209	hypothetical protein (NCBI ptt file)		
139	2321101	2322057	-	201362		SO_2210	SO2210	ISSod11, transposase (NCBI ptt file)		
139	2322457	2323320	+	201363		SO_2211	SO2211	site-specific recombinase, phage integrase family (NCBI ptt file)		
139	2323299	2324417	+	201364		SO_2212	SO2212	transposase, IS91 family, putative (NCBI ptt file)		
139	2324798	2326420	+	201365		SO_2213	SO2213	oligo-1,6-glucosidase (NCBI ptt file)	b4239	treC
139	2327971	2329185	+	201366		SO_2215	SO2215	sun protein, putative (NCBI ptt file)		
139	2329348	2331606	+	201367		SO_2216	SO2216	sensory box protein (NCBI ptt file)		
139	2331687	2332697	-	201368	ddlA	SO_2217	SO2217	D-alanine--D-alanine ligase (NCBI ptt file)	b0381	ddlA
139	2332942	2334342	-	201369	asnS	SO_2218	SO2218	asparaginyl-tRNA synthetase (NCBI ptt file)	b0930	asnS
139	2334538	2334879	+	201370		SO_2219	SO2219	hypothetical protein (NCBI ptt file)		
139	2334897	2335484	-	201371		SO_2220	SO2220	MutT/nudix family protein (NCBI ptt file)	b1813	nudL
139	2335512	2336915	-	201372	pabB	SO_2221	SO2221	para-aminobenzoate synthase, component I (NCBI ptt file)	b1812	pabB
139	2337038	2338588	+	201373		SO_2222	SO2222	fumarate hydratase, class I, anaerobic, putative (NCBI ptt file)	b4122	fumB
139	2338802	2340865	+	201374		SO_2223	SO2223	peptidase, putative (NCBI ptt file)		
139	2341032	2341490	+	201375		SO_2224	SO2224	acetyltransferase, GNAT family (NCBI ptt file)		
139	2341546	2342481	+	201376		SO_2225	SO2225	conserved hypothetical protein (NCBI ptt file)		
139	2342944	2344158	-	201377		SO_2226	SO2226	ISSod3, transposase (NCBI ptt file)		
139	2345116	2345532	+	201379		SO_2228	SO2228	CBS domain protein (NCBI ptt file)		
139	2345647	2349528	+	201380	hrpA	SO_2229	SO2229	ATP-dependent helicase HrpA (NCBI ptt file)	b1413	hrpA
139	2350108	2350269	-	201383		SO_2232	SO2232	hypothetical protein (NCBI ptt file)		
139	2352147	2352518	+	201384		SO_2234	SO2234	hypothetical protein (NCBI ptt file)		
139	2352664	2353173	-	201386	crr	SO_2236	SO2236	PTS system, glucose-specific IIA component (NCBI ptt file)	b2417	crr
139	2353245	2354948	-	201387	ptsI	SO_2237	SO2237	phosphoenolpyruvate-protein phosphotransferase (NCBI ptt file)	b2416	ptsI
139	2354978	2355235	-	201388	ptsH	SO_2238	SO2238	phosphocarrier protein HPr (NCBI ptt file)	b2415	ptsH
139	2355268	2355654	-	201389		SO_2239	SO2239	conserved hypothetical protein (NCBI ptt file)		
139	2355819	2357456	-	201390		SO_2240	SO2240	methyl-accepting chemotaxis protein (NCBI ptt file)		
139	2357802	2358530	+	201391		SO_2241	SO2241	conserved hypothetical protein (NCBI ptt file)		
139	2359135	2360190	+	201394		SO_2244	SO2244	transcriptional regulator, LacI family (NCBI ptt file)		
139	2360593	2361231	-	201395	dnaQ-1	SO_2245	SO2245	DNA polymerase III, epsilon subunit (NCBI ptt file)		
139	2361634	2362371	+	201397		SO_2247	SO2247	hypothetical protein (NCBI ptt file)		
139	2362473	2363849	-	201398	sdaA	SO_2248	SO2248	L-serine dehydratase 1 (NCBI ptt file)	b1814	sdaA
139	2363842	2364192	-	201399		SO_2249	SO2249	hypothetical protein (NCBI ptt file)		
139	2364234	2365262	+	201400	nagZ	SO_2250	SO2250	beta-hexosaminidase (NCBI ptt file)	b1107	nagZ
139	2365344	2365883	+	201401		SO_2251	SO2251	conserved hypothetical protein (NCBI ptt file)	b1108	ycfP
139	2366456	2366728	+	201403		SO_2253	SO2253	acylphosphatase (NCBI ptt file)	b0968	yccX
139	2366849	2367847	-	201404		SO_2254	SO2254	conserved hypothetical protein (NCBI ptt file)		
139	2367847	2371341	-	201405	mfd	SO_2255	SO2255	transcription-repair coupling factor (NCBI ptt file)	b1114	mfd
139	2371428	2372048	-	201406		SO_2256	SO2256	conserved hypothetical protein (NCBI ptt file)		
139	2372143	2373375	+	201407	lolE	SO_2257	SO2257	lipoprotein releasing system transmembrane protein LolE (NCBI ptt file)	b1116	lolC
139	2373474	2374166	+	201408	lolD	SO_2258	SO2258	lipoprotein releasing system ATP-binding protein LolD (NCBI ptt file)	b1117	lolD
139	2374163	2375413	+	201409		SO_2259	SO2259	lipoprotein releasing system transmembrane protein LolC, putative (NCBI ptt file)	b1118	lolE
139	2375506	2376309	-	201410	suhB	SO_2260	SO2260	extragenic suppressor protein SuhB (NCBI ptt file)	b2533	suhB
139	2376464	2377189	+	201411		SO_2261	SO2261	RNA methyltransferase, TrmH family, group 1 (NCBI ptt file)	b2532	trmJ
139	2377236	2378057	+	201412	cysE	SO_2262	SO2262	serine acetyltransferase (NCBI ptt file)		
139	2378411	2378872	+	201413		SO_2263	SO2263	Rrf2 family protein (NCBI ptt file)	b2531	iscR
139	2378951	2380165	+	201414	iscS	SO_2264	SO2264	cysteine desulfurase (NCBI ptt file)	b2530	iscS
139	2380203	2380586	+	201415		SO_2265	SO2265	NifU family protein (NCBI ptt file)	b2529	iscU
139	2380601	2380924	+	201416		SO_2266	SO2266	HesB/YadR/YfhF family protein (NCBI ptt file)	b2528	iscA
139	2380940	2381464	+	201417	hscB	SO_2267	SO2267	co-chaperone Hsc20 (NCBI ptt file)	b2527	hscB
139	2381532	2383394	+	201418	hscA	SO_2268	SO2268	chaperone protein HscA (NCBI ptt file)	b2526	hscA
139	2383403	2383738	+	201419		SO_2269	SO2269	ferredoxin, 2Fe-2S (NCBI ptt file)	b2525	fdx
139	2383894	2384793	+	201420	rimK-2	SO_2270	SO2270	ribosomal protein S6 modification protein (NCBI ptt file)	b0852	rimK
139	2384864	2385061	+	201421		SO_2271	SO2271	conserved hypothetical protein (NCBI ptt file)	b2524	iscX
139	2385138	2386340	+	201422		SO_2272	SO2272	ISSod4, transposase (NCBI ptt file)		
139	2386976	2387407	+	201424	ndk	SO_2274	SO2274	nucleoside diphosphate kinase (NCBI ptt file)	b2518	ndk
139	2387572	2388051	+	201425		SO_2275	SO2275	ISSod10, transposase OrfA (NCBI ptt file)		
139	2388041	2388598	+	201426		SO_2276	SO2276	ISSod10, transposase OrfB (NCBI ptt file)		
139	2388813	2389256	+	201427	ibpA	SO_2277	SO2277	16 kDa heat shock protein A (NCBI ptt file)	b3687	ibpA
139	2389364	2389858	-	201428	ilvH	SO_2278	SO2278	acetolactate synthase III, small subunit (NCBI ptt file)	b0078	ilvH
139	2389858	2391576	-	201429	ilvI	SO_2279	SO2279	acetolactate synthase III, large subunit (NCBI ptt file)	b0077	ilvI
139	2392027	2393250	-	201430		SO_2280	SO2280	bicyclomycin resistance protein (NCBI ptt file)	b2182	bcr
139	2393724	2395598	+	201431		SO_2281	SO2281	alkaline phosphatase (NCBI ptt file)		
139	2395756	2397114	-	201432		SO_2282	SO2282	transcriptional regulator, GntR family (NCBI ptt file)		
139	2397319	2398533	-	201433		SO_2283	SO2283	ISSod3, transposase (NCBI ptt file)		
139	2398640	2399560	-	201434		SO_2284	SO2284	ISSod11, transposase (NCBI ptt file)		
139	2399602	2400228	+	201435		SO_2285	SO2285	conserved hypothetical protein (NCBI ptt file)		
139	2400453	2402210	+	201436		SO_2286	SO2286	sulfate permease family protein (NCBI ptt file)		
139	2402806	2403324	-	201438		SO_2288	SO2288	glutathione-S-transferase domain protein (NCBI ptt file)		
139	2403596	2404597	+	201440		SO_2290	SO2290	rhodanese domain protein (NCBI ptt file)	b1055	yceA
139	2404805	2405179	+	201441		SO_2291	SO2291	hypothetical protein (NCBI ptt file)		
139	2405204	2406406	+	201442		SO_2292	SO2292	ISSod4, transposase (NCBI ptt file)		
139	2407398	2408777	-	201445		SO_2295	SO2295	MATE efflux family protein (NCBI ptt file)	b1663	mdtK
139	2408811	2409431	+	201446	ribE-1	SO_2296	SO2296	riboflavin synthase, alpha subunit (NCBI ptt file)	b1662	ribC
139	2409440	2409640	-	201447		SO_2297	SO2297	conserved hypothetical protein (NCBI ptt file)		
139	2409892	2410122	-	201448		SO_2298	SO2298	hypothetical protein (NCBI ptt file)		
139	2410456	2412384	+	201449	thrS	SO_2299	SO2299	threonyl-tRNA synthetase (NCBI ptt file)	b1719	thrS
139	2412499	2412930	+	201450	infC	SO_2300	SO2300	translation initiation factor IF-3 (NCBI ptt file)	b1718	infC
139	2413016	2413210	+	201451	rpmI	SO_2301	SO2301	ribosomal protein L35 (NCBI ptt file)	b1717	rpmI
139	2413227	2413583	+	201452	rplT	SO_2302	SO2302	ribosomal protein L20 (NCBI ptt file)	b1716	rplT
139	2413765	2414718	-	201453	trxB	SO_2303	SO2303	thioredoxin reductase (NCBI ptt file)	b0888	trxB
139	2416266	2416772	+	201454	lrp	SO_2305	SO2305	leucine-responsive regulatory protein (NCBI ptt file)	b0889	lrp
139	2417093	2419828	+	201455		SO_2306	SO2306	cell division protein FtsK, putative (NCBI ptt file)		
139	2419898	2420518	+	201456	lolA	SO_2307	SO2307	outer membrane lipoprotein carrier protein LolA (NCBI ptt file)	b0891	lolA
139	2420521	2421858	+	201457		SO_2308	SO2308	ATPase, AAA family (NCBI ptt file)	b0892	rarA
139	2421851	2422225	+	201458	crcB	SO_2309	SO2309	crcB protein (NCBI ptt file)	b0624	crcB
139	2422244	2423530	+	201459	serS	SO_2310	SO2310	seryl-tRNA synthetase (NCBI ptt file)	b0893	serS
139	2423549	2423671	+	201460		SO_2311	SO2311	hypothetical protein (NCBI ptt file)		
139	2423750	2424301	-	201461		SO_2312	SO2312	serine protease inhibitor, ecotin (NCBI ptt file)	b2209	eco
139	2425114	2425404	+	201462		SO_2314	SO2314	ISSod1, transposase OrfA (NCBI ptt file)		
139	2425464	2426273	+	201463		SO_2315	SO2315	ISSod1, transposase OrfB (NCBI ptt file)		
139	2428640	2429005	+	201464	cheY-2	SO_2318	SO2318	chemotaxis protein CheY (NCBI ptt file)		
139	2429018	2429338	+	201465		SO_2319	SO2319	anti-anti-sigma factor, putative (NCBI ptt file)		
139	2430667	2431869	+	201466		SO_2321	SO2321	ISSod4, transposase (NCBI ptt file)		
139	2432836	2434776	+	201467		SO_2323	SO2323	methyl-accepting chemotaxis protein (NCBI ptt file)		
139	2434790	2435326	+	201468	cheW-2	SO_2324	SO2324	purine-binding chemotaxis protein CheW (NCBI ptt file)		
139	2435323	2436150	+	201469	cheR-3	SO_2325	SO2325	chemotaxis protein methyltransferase CheR (NCBI ptt file)		
139	2436161	2436760	+	201470	cheD-2	SO_2326	SO2326	chemotaxis protein CheD, putative (NCBI ptt file)		
139	2436780	2437850	+	201471	cheB-2	SO_2327	SO2327	protein-glutamate methylesterase CheB (NCBI ptt file)		
139	2437896	2438456	-	201472	efp	SO_2328	SO2328	translation elongation factor P (NCBI ptt file)	b4147	efp
139	2438501	2439688	-	201473		SO_2329	SO2329	conserved hypothetical protein (NCBI ptt file)		
139	2439769	2440296	-	201474		SO_2330	SO2330	flavodoxin (NCBI ptt file)	b0684	fldA
139	2440352	2440624	-	201475		SO_2331	SO2331	conserved hypothetical protein (NCBI ptt file)	b0685	ybfE
139	2440636	2440857	-	201476		SO_2332	SO2332	conserved hypothetical protein (NCBI ptt file)		
139	2440959	2441801	-	201477		SO_2333	SO2333	hydrolase, alpha/beta fold family (NCBI ptt file)	b0686	ybfF
139	2442032	2442583	+	201479	seqA	SO_2335	SO2335	seqA protein (NCBI ptt file)	b0687	seqA
139	2442654	2444306	+	201480	pgm	SO_2336	SO2336	phosphoglucomutase, alpha-D-glucose phosphate-specific (NCBI ptt file)	b0688	pgm
139	2444417	2444896	-	201481	msrA	SO_2337	SO2337	peptide methionine sulfoxide reductase (NCBI ptt file)		
139	2445175	2446209	+	201482	astE	SO_2338	SO2338	succinylglutamate desuccinylase (NCBI ptt file)	b1744	astE
139	2446372	2447550	+	201483		SO_2339	SO2339	alpha keto acid dehydrogenase complex, E1 component, alpha subunit (NCBI ptt file)		
139	2447554	2448531	+	201484		SO_2340	SO2340	alpha keto acid dehydrogenase complex, E1 component, beta subunit (NCBI ptt file)		
139	2448541	2450148	+	201485		SO_2341	SO2341	alpha keto acid dehydrogenase complex, E2 component (NCBI ptt file)		
139	2450283	2451356	+	201486	nadA	SO_2342	SO2342	quinolinate synthetase complex, subunit A (NCBI ptt file)	b0750	nadA
139	2451506	2452708	+	201488		SO_2344	SO2344	ISSod4, transposase (NCBI ptt file)		
139	2452794	2453804	-	201489	gapA-2	SO_2345	SO2345	glyceraldehyde 3-phosphate dehydrogenase (NCBI ptt file)		
139	2454029	2454907	-	201490		SO_2346	SO2346	conserved hypothetical protein (NCBI ptt file)		
139	2455113	2456546	+	201491	gapA-3	SO_2347	SO2347	glyceraldehyde 3-phosphate dehydrogenase (NCBI ptt file)		
139	2457172	2457270	-	201493		SO_2349	SO2349	hypothetical protein (NCBI ptt file)		
139	2457429	2458622	+	201494	aspC-1	SO_2350	SO2350	aspartate aminotransferase (NCBI ptt file)	b0928	aspC
139	2458719	2459639	-	201495		SO_2351	SO2351	conserved hypothetical protein (NCBI ptt file)	b0780	ybhK
139	2459974	2460741	+	201496		SO_2352	SO2352	bax protein, putative (NCBI ptt file)	b3570	bax
139	2460734	2461357	+	201497		SO_2353	SO2353	hypothetical protein (NCBI ptt file)		
139	2461415	2462347	-	201498		SO_2354	SO2354	conserved hypothetical protein (NCBI ptt file)	b1344	ttcA
139	2462461	2463393	-	201499		SO_2355	SO2355	universal stress protein family (NCBI ptt file)	b1333	uspE
139	2463520	2464284	-	201500	etrA	SO_2356	SO2356	electron transport regulator a (NCBI ptt file)	b1334	fnr
139	2464328	2465032	-	201501		SO_2357	SO2357	conserved hypothetical protein (NCBI ptt file)		
139	2465029	2465232	-	201502	ccoS	SO_2358	SO2358	cytochrome oxidase maturation protein, cbb3-type (NCBI ptt file)		
139	2465253	2467652	-	201503		SO_2359	SO2359	cation transport ATPase, E1-E2 family (NCBI ptt file)		
139	2467675	2468154	-	201504		SO_2360	SO2360	conserved hypothetical protein (NCBI ptt file)		
139	2468265	2469233	-	201505	ccoP	SO_2361	SO2361	cytochrome c oxidase, cbb3-type, subunit III (NCBI ptt file)		
139	2469233	2469409	-	201506	ccoQ	SO_2362	SO2362	cytochrome c oxidase, cbb3-type, CcoQ subunit (NCBI ptt file)		
139	2469421	2470047	-	201507	ccoO	SO_2363	SO2363	cytochrome c oxidase, cbb3-type, subunit II (NCBI ptt file)		
139	2470060	2471496	-	201508	ccoN	SO_2364	SO2364	cytochrome c oxidase, cbb3-type, subunit I (NCBI ptt file)		
139	2471722	2472207	+	201509		SO_2365	SO2365	conserved hypothetical protein (NCBI ptt file)		
139	2472307	2473884	-	201510		SO_2366	SO2366	response regulator (NCBI ptt file)		
139	2474344	2474784	+	201511		SO_2367	SO2367	conserved hypothetical protein (NCBI ptt file)		
139	2474839	2475129	+	201512		SO_2368	SO2368	ISSod1, transposase OrfA (NCBI ptt file)		
139	2475189	2475998	+	201513		SO_2369	SO2369	ISSod1, transposase OrfB (NCBI ptt file)		
139	2476011	2476877	+	201514		SO_2370	SO2370	site-specific recombinase, phage integrase family (NCBI ptt file)		
139	2477741	2479012	-	201517		SO_2373	SO2373	drug resistance transporter, Bcr/CflA family protein (NCBI ptt file)	b1660	ydhC
139	2479128	2480030	+	201518		SO_2374	SO2374	transcriptional regulator, LysR family (NCBI ptt file)	b1659	ydhB
139	2480289	2480948	+	201519		SO_2375	SO2375	membrane protein, putative (NCBI ptt file)	b0970	yccA
139	2481005	2481397	+	201520		SO_2376	SO2376	dsrE-related protein (NCBI ptt file)	b3345	yheN
139	2481412	2481768	+	201521		SO_2377	SO2377	conserved hypothetical protein (NCBI ptt file)	b3344	yheM
139	2481768	2482049	+	201522		SO_2378	SO2378	conserved hypothetical protein (NCBI ptt file)	b3343	yheL
139	2482043	2482381	+	201523		SO_2379	SO2379	hypothetical desulfoviridin gamma subunit (NCBI ptt file)	b0969	yccK
139	2482458	2484422	-	201524		SO_2380	SO2380	RecQ domain protein (NCBI ptt file)		
139	2484501	2484719	-	201525		SO_2381	SO2381	hypothetical protein (NCBI ptt file)		
139	2484982	2485485	-	201527		SO_2383	SO2383	hypothetical protein (NCBI ptt file)		
139	2486058	2487167	+	201528		SO_2384	SO2384	site-specific recombinase, phage integrase family (NCBI ptt file)		
139	2487351	2489408	+	201529		SO_2385	SO2385	conserved hypothetical protein (NCBI ptt file)		
139	2489753	2490508	-	201531		SO_2387	SO2387	conserved hypothetical protein (NCBI ptt file)	b2583	yfiP
139	2491006	2492211	+	201532		SO_2388	SO2388	beta-lactamase (NCBI ptt file)	b4150	ampC
139	2492556	2493800	+	201533	emrD	SO_2389	SO2389	multidrug resistance protein D (NCBI ptt file)	b3673	emrD
139	2493871	2495184	-	201534	pssA	SO_2390	SO2390	CDP-diacylglycerol--serine O-phosphatidyltransferase (NCBI ptt file)	b2585	pssA
139	2495196	2495528	-	201535		SO_2391	SO2391	conserved hypothetical protein (NCBI ptt file)		
139	2495732	2496934	-	201536		SO_2392	SO2392	ISSod4, transposase (NCBI ptt file)		
139	2497186	2497362	+	201537		SO_2393	SO2393	hypothetical protein (NCBI ptt file)		
139	2497388	2498911	+	201538	dacB	SO_2394	SO2394	penicillin-binding protein 4 (NCBI ptt file)	b3182	dacB
139	2498972	2500729	-	201539		SO_2395	SO2395	acyl-CoA dehydrogenase family protein (NCBI ptt file)		
139	2500951	2501493	-	201540		SO_2396	SO2396	conserved hypothetical protein (NCBI ptt file)	b0354	yaiL
139	2501539	2502366	-	201541		SO_2397	SO2397	oxidoreductase, short-chain dehydrogenase/reductase family (NCBI ptt file)		
139	2502432	2503127	-	201542	pyrF	SO_2398	SO2398	orotidine 5`-phosphate decarboxylase (NCBI ptt file)	b1281	pyrF
139	2503170	2504330	-	201543		SO_2399	SO2399	conserved hypothetical protein (NCBI ptt file)	b1280	yciM
139	2504332	2504607	-	201544		SO_2400	SO2400	conserved hypothetical protein (NCBI ptt file)	b1279	yciS
139	2504730	2505017	-	201545	ihfB	SO_2401	SO2401	integration host factor, beta subunit (NCBI ptt file)	b0912	ihfB
139	2505090	2506757	-	201546	rpsA	SO_2402	SO2402	ribosomal protein S1 (NCBI ptt file)	b0911	rpsA
139	2506860	2507552	-	201547	cmk	SO_2403	SO2403	cytidylate kinase (NCBI ptt file)	b0910	cmk
139	2507736	2509016	-	201548	aroA	SO_2404	SO2404	3-phosphoshikimate 1-carboxyvinyltransferase (NCBI ptt file)	b0908	aroA
139	2509451	2510641	+	201550	aspC-2	SO_2406	SO2406	aspartate aminotransferase (NCBI ptt file)		
139	2511043	2512602	+	201551		SO_2407	SO2407	conserved hypothetical protein (NCBI ptt file)	b4380	yjjI
139	2512625	2513485	+	201552		SO_2408	SO2408	radical activating enzyme (NCBI ptt file)	b4379	yjjW
139	2513482	2514402	-	201553		SO_2409	SO2409	transcriptional regulator, LysR family (NCBI ptt file)		
139	2514676	2515779	-	201554	serC	SO_2410	SO2410	phosphoserine aminotransferase (NCBI ptt file)	b0907	serC
139	2515879	2518638	-	201555	gyrA	SO_2411	SO2411	DNA gyrase, A subunit (NCBI ptt file)	b2231	gyrA
139	2519024	2519734	+	201557	ubiG	SO_2413	SO2413	3-demethylubiquinone-9 3-methyltransferase (NCBI ptt file)	b2232	ubiG
139	2519736	2520425	+	201558		SO_2414	SO2414	phosphoglycolate phosphatase, putative (NCBI ptt file)		
139	2520877	2523165	+	201559	nrdA	SO_2415	SO2415	ribonucleoside-diphosphate reductase, alpha subunit (NCBI ptt file)	b2234	nrdA
139	2523226	2524356	+	201560	nrdB	SO_2416	SO2416	ribonucleoside-diphosphate reductase, beta subunit (NCBI ptt file)	b2235	nrdB
139	2524374	2524808	+	201561		SO_2417	SO2417	iron-sulfur cluster-binding protein (NCBI ptt file)		
139	2525125	2526330	+	201562		SO_2418	SO2418	ISSod5, transposase (NCBI ptt file)		
139	2526764	2528782	-	201563		SO_2419	SO2419	2,4-dienoyl-CoA reductase, putative (NCBI ptt file)	b3081	fadH
139	2528948	2530792	+	201564	sppA	SO_2420	SO2420	signal peptide peptidase SppA, 67K type (NCBI ptt file)	b1766	sppA
139	2530903	2531916	+	201565	ansA	SO_2421	SO2421	L-asparaginase I (NCBI ptt file)	b1767	ansA
139	2531987	2532268	-	201566		SO_2422	SO2422	conserved hypothetical protein (NCBI ptt file)	b1777	yeaC
139	2532265	2532582	-	201567		SO_2423	SO2423	hypothetical protein (NCBI ptt file)		
139	2532591	2533718	-	201568		SO_2424	SO2424	zinc carboxypeptidase domain protein (NCBI ptt file)		
139	2533900	2534613	-	201570		SO_2426	SO2426	DNA-binding response regulator (NCBI ptt file)		
139	2534781	2537342	-	201571		SO_2427	SO2427	TonB-dependent receptor, putative (NCBI ptt file)		
139	2538186	2539190	-	201573	ruvB	SO_2429	SO2429	Holliday junction DNA helicase RuvB (NCBI ptt file)	b1860	ruvB
139	2539276	2539893	-	201574	ruvA	SO_2430	SO2430	Holliday junction DNA helicase RuvA (NCBI ptt file)	b1861	ruvA
139	2539890	2540411	-	201575	ruvC	SO_2431	SO2431	crossover junction endodeoxyribonuclease RuvC (NCBI ptt file)	b1863	ruvC
139	2540600	2541346	-	201576		SO_2432	SO2432	conserved hypothetical protein TIGR01033 (NCBI ptt file)	b1864	yebC
139	2541563	2543338	-	201577	aspS	SO_2433	SO2433	aspartyl-tRNA synthetase (NCBI ptt file)	b1866	aspS
139	2543523	2546336	-	201578		SO_2434	SO2434	extracellular solute-binding proteins, family 3/GGDEF domain protein (NCBI ptt file)		
139	2546487	2547218	+	201579		SO_2435	SO2435	methyltransferase, putative (NCBI ptt file)	b1870	cmoA
139	2547215	2548207	+	201580		SO_2436	SO2436	methyltransferase, putative (NCBI ptt file)	b1871	cmoB
139	2548271	2550166	+	201581		SO_2437	SO2437	hypothetical protein (NCBI ptt file)		
139	2550396	2551304	+	201582		SO_2438	SO2438	transcriptional regulator, LysR family (NCBI ptt file)		
139	2551440	2553590	-	201583		SO_2439	SO2439	srpA-related protein (NCBI ptt file)		
139	2553968	2555095	-	201584	thiH	SO_2440	SO2440	thiH protein (NCBI ptt file)	b3990	thiH
139	2555092	2555856	-	201585	thiG	SO_2441	SO2441	thiG protein (NCBI ptt file)	b3991	thiG
139	2555858	2556061	-	201586	thiS	SO_2442	SO2442	thiS protein, putative (NCBI ptt file)		
139	2556058	2556960	-	201587	thiF	SO_2443	SO2443	thiF protein, putative (NCBI ptt file)	b3992	thiF
139	2556957	2558537	-	201588	thiDE	SO_2444	SO2444	phosphomethylpyrimidine kinase/thiamin-phosphate pyrophosphorylase, putative (NCBI ptt file)		
139	2558537	2560702	-	201589	thiC	SO_2445	SO2445	thiamin biosynthesis protein ThiC (NCBI ptt file)	b3994	thiC
139	2561138	2562205	-	201590		SO_2446	SO2446	hypothetical protein (NCBI ptt file)		
139	2562546	2563199	+	201591		SO_2447	SO2447	channel protein, hemolysin III family subfamily (NCBI ptt file)	b2899	yqfA
139	2563324	2563854	-	201592		SO_2448	SO2448	MutT/nudix family protein (NCBI ptt file)		
139	2563985	2564740	-	201593		SO_2449	SO2449	conserved hypothetical protein (NCBI ptt file)		
139	2564970	2567069	+	201594	susB	SO_2450	SO2450	alpha-glucosidase (NCBI ptt file)		
139	2567237	2568379	-	201595		SO_2451	SO2451	conserved hypothetical protein (NCBI ptt file)		
139	2568492	2569436	-	201596		SO_2452	SO2452	alcohol dehydrogenase, zinc-containing (NCBI ptt file)		
139	2569539	2570627	-	201597		SO_2453	SO2453	N-ethylmaleimide reductase, putative (NCBI ptt file)		
139	2570636	2571733	-	201598		SO_2454	SO2454	oxidoreductase, FMN-binding (NCBI ptt file)		
139	2571873	2572754	-	201599		SO_2455	SO2455	transcriptional regulator, LysR family (NCBI ptt file)	b0208	yafC
139	2573321	2573614	-	201601		SO_2457	SO2457	conserved hypothetical protein (NCBI ptt file)		
139	2574251	2575840	+	201602		SO_2458	SO2458	transporter, putative (NCBI ptt file)		
139	2575975	2578518	+	201603	cga	SO_2459	SO2459	glucoamylase (NCBI ptt file)		
139	2578794	2579978	+	201604		SO_2460	SO2460	hypothetical protein (NCBI ptt file)		
139	2581190	2581999	-	201605		SO_2462	SO2462	ISSod1, transposase OrfB (NCBI ptt file)		
139	2582059	2582349	-	201606		SO_2463	SO2463	ISSod1, transposase OrfA (NCBI ptt file)		
139	2582391	2584790	+	201607		SO_2464	SO2464	surface protein, putative (NCBI ptt file)		
139	2584711	2587428	+	201608		SO_2465	SO2465	surface protein, putative (NCBI ptt file)		
139	2588101	2588475	-	201609		SO_2467	SO2467	adhesion-related protein (NCBI ptt file)		
139	2589746	2592421	+	201610		SO_2469	SO2469	hypothetical TonB-dependent receptor (NCBI ptt file)		
139	2592717	2593061	+	201611		SO_2470	SO2470	conserved hypothetical protein (NCBI ptt file)	b2471	yffB
139	2593058	2594212	+	201612	dapE	SO_2471	SO2471	succinyl-diaminopimelate desuccinylase (NCBI ptt file)	b2472	dapE
139	2594218	2594976	+	201613		SO_2472	SO2472	D-alanyl-D-alanine carboxypeptidase-related protein (NCBI ptt file)		
139	2595046	2595879	+	201614		SO_2473	SO2473	hydrolase, alpha/beta fold family (NCBI ptt file)		
139	2596048	2596653	+	201615		SO_2474	SO2474	carbonic anhydrase family protein (NCBI ptt file)	b0126	can
139	2596996	2598183	+	201617		SO_2476	SO2476	polysaccharide biosynthesis protein (NCBI ptt file)		
139	2598203	2599273	+	201618		SO_2477	SO2477	alcohol dehydrogenase, iron-containing (NCBI ptt file)		
139	2599356	2600093	+	201619	kdsB	SO_2478	SO2478	3-deoxy-D-manno-octulosonate cytidylyltransferase (NCBI ptt file)	b0918	kdsB
139	2600122	2600358	+	201620		SO_2479	SO2479	hypothetical protein (NCBI ptt file)		
139	2601074	2602108	+	201621		SO_2480	SO2480	hypothetical protein (NCBI ptt file)		
139	2602328	2603710	-	201622		SO_2481	SO2481	conserved hypothetical protein (NCBI ptt file)		
139	2604173	2604271	-	201623		SO_2482	SO2482	hypothetical protein (NCBI ptt file)		
139	2604444	2605658	+	201624		SO_2483	SO2483	aspartate aminotransferase, putative (NCBI ptt file)	b2290	yfbQ
139	2605880	2606467	+	201625		SO_2484	SO2484	conserved hypothetical protein (NCBI ptt file)	b2291	yfbR
139	2606493	2607818	+	201626		SO_2485	SO2485	deoxyguanosinetriphosphate triphosphohydrolase, putative (NCBI ptt file)	b0160	dgt
